3.997353598,0.916352622
4.006871344,0.913340071
4.017518517,0.902880183
4.027090674,0.887184682
4.039085473,0.859319755
4.050575171,0.824387387
4.060895142,0.786469105
4.07185069,0.739840745
4.081054967,0.695944915
4.090891658,0.644663808
4.101569333,0.58439796
4.110985051,0.52776621
4.119480636,0.474267211
4.127835044,0.419805127
4.13685575,0.359369672
4.148509289,0.279530738
4.155359926,0.232043601
4.165585394,0.161004126
4.175677824,0.091349726
4.184011741,0.034669849
4.194406561,-0.034361526
4.204603317,-0.099657435
4.214709513,-0.161389655
4.225277128,-0.222133562
4.233749834,-0.267621113
4.243967362,-0.318283718
4.252854882,-0.358280336
4.263101281,-0.399318582
4.274504372,-0.438193752
4.28386717,-0.464499508
4.292465149,-0.484048666
4.30213822,-0.500658928
4.312210261,-0.511826359
4.323466015,-0.516895091
4.332391811,-0.515373067
4.343585773,-0.506542859
4.352647816,-0.493802223
4.361741316,-0.476077268
4.37086153,-0.453456086
4.380989563,-0.422854658
4.391129607,-0.38671947
4.401735502,-0.343420125
4.410634847,-0.303084669
4.421408049,-0.249854463
4.430348288,-0.202411265
4.438583415,-0.156363333
4.448643874,-0.097519714
4.458472245,-0.03780934
4.470053395,0.034608602
4.479644557,0.09564015
4.491179076,0.169491761
4.501275266,0.233828264
4.512319474,0.303068741
4.522900124,0.367597691
4.532142142,0.421956526
4.541898615,0.476783253
4.552343295,0.532021627
4.562858667,0.58349058
4.573018511,0.628814125
4.583297098,0.669866751
4.593245731,0.704686523
4.603940544,0.736434733
4.614816997,0.7624137
4.624065398,0.779316913
4.634835011,0.792842163
4.644875975,0.799401142
4.653533511,0.800348612
4.661701519,0.79726243
4.670694677,0.789445812
4.680523587,0.775709768
4.690931352,0.755391772
4.701476902,0.728942483
4.710941487,0.70039584
4.719397147,0.671239693
4.730026389,0.630004697
4.73918115,0.590704943
4.749270145,0.543730336
4.759479976,0.492742722
4.771044547,0.431406228
4.782605067,0.367055253
4.792533542,0.310021077
4.803017553,0.248662026
4.811671986,0.19758629
4.823417132,0.128356229
4.833181537,0.071479911
4.843660865,0.011774506
4.854736571,-0.049159688
4.863843123,-0.097117729
4.873850261,-0.147086881
4.883937401,-0.194096928
4.892768829,-0.232147229
4.90151727,-0.266715179
4.91127022,-0.301319538
4.922514485,-0.335748186
4.93026862,-0.355919608
4.941476735,-0.379733983
4.951828805,-0.395944433
4.962276703,-0.406526371
4.971802423,-0.411046276
4.980996017,-0.410753713
4.990013348,-0.406048259
5.001937194,-0.39321099
5.012538994,-0.375641129
5.023343204,-0.352001124
5.033775603,-0.323904595
5.042795444,-0.295658138
5.053346549,-0.258262469
5.063344707,-0.218829609
5.072142417,-0.181213403
5.084362373,-0.124979432
5.093148522,-0.082097819
5.101899138,-0.037716349
5.111644169,0.0132995
5.12165916,0.066968827
5.132079864,0.123567331
5.143382126,0.185132416
5.152248702,0.233081683
5.161593246,0.282851863
5.170010504,0.32667435
5.181160849,0.382726509
5.189788929,0.424157836
5.200921161,0.474639138
5.209924713,0.512629312
5.220241488,0.552637115
5.230951936,0.589800624
5.241925445,0.62288621
5.252274403,0.64917835
5.260805263,0.667116964
5.269224532,0.681421701
5.278618622,0.693325152
5.289036886,0.701431637
5.299469276,0.704114389
5.307805133,0.702339524
5.316797514,0.696546512
5.326570801,0.685751547
5.335343664,0.672162549
5.344849796,0.65341051
5.356322069,0.625460068
5.366553407,0.595889891
5.377415243,0.56003777
5.386448178,0.527009219
5.395240424,0.492317912
5.40507892,0.450842369
5.414263112,0.409921505
5.424322104,0.363069052
5.433147096,0.320575041
5.443651365,0.268773453
5.452229755,0.225830484
5.46127868,0.180297762
5.471718519,0.127951645
5.482592111,0.074217603
5.490164841,0.037588081
5.500161249,-0.009389119
5.510750403,-0.056996971
5.519873851,-0.095863115
5.52982369,-0.135617232
5.540216068,-0.173865406
5.550177654,-0.207021876
5.560421012,-0.237206383
5.568112854,-0.257095908
5.578454946,-0.279893929
5.588250485,-0.297160168
5.596941329,-0.308859553
5.606004079,-0.31737848
5.615051536,-0.322112301
5.625238019,-0.322943297
5.636359947,-0.31841816
5.64858467,-0.306951461
5.659723715,-0.290705431
5.671121271,-0.268561092
5.682835188,-0.240274267
5.693369422,-0.210366391
5.703718405,-0.177204266
5.714189318,-0.140226242
5.723320324,-0.105507351
5.733751809,-0.063348531
5.742344247,-0.026923058
5.752828327,0.019181665
5.76260551,0.063410209
5.771647687,0.10500803
